17,17,17,17,17,28,29,29,29,29,29,28,28,28,28,17,28,28,28,28,16,40,40,16,22,16,22,22,23,23,23,23,16,38,16,22,41,16,22,22,23,33,33,32,32,23,23,23,23,23,33,32,33,33,33,33,23,23,23,17
17,28,28,28,17,28,29,29,29,29,29,29,29,29,29,17,28,29,29,29,16,22,23,22,22,16,22,23,23,23,23,23,16,38,16,22,23,16,22,23,23,23,33,23,23,23,23,23,23,23,33,33,32,32,33,32,33,23,23,17
17,28,29,29,17,17,28,29,17,28,29,29,29,29,29,17,28,29,29,29,16,22,23,22,22,16,22,23,16,16,22,23,16,39,16,22,23,16,22,23,23,23,23,23,23,23,23,23,23,23,23,33,33,32,33,33,32,23,23,17
17,28,29,29,17,28,29,29,29,17,28,29,29,29,29,17,28,29,17,17,16,22,23,16,22,22,22,23,16,16,22,23,16,38,16,22,23,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,33,32,32,32,23,23,23,17
17,28,29,29,17,28,29,29,29,29,17,28,29,29,29,17,28,29,28,28,16,22,23,16,22,23,23,23,16,16,22,23,16,38,16,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,17
17,28,29,29,28,28,29,29,29,29,17,28,29,29,29,17,28,29,29,29,16,22,23,16,16,16,22,23,16,16,22,23,16,39,16,22,23,16,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,17
17,28,29,29,29,29,29,29,29,29,17,28,29,29,29,17,28,29,29,29,16,22,23,16,37,16,22,23,16,16,22,23,16,39,16,22,23,16,22,23,23,23,23,23,23,33,33,23,23,23,23,23,23,23,23,23,23,23,23,17
17,17,17,17,17,17,17,17,29,29,17,28,29,29,29,28,28,29,29,29,16,16,16,16,37,16,22,23,16,16,22,23,16,38,16,16,16,16,22,23,23,23,23,23,23,32,32,33,23,23,23,23,17,17,17,17,17,17,17,17
36,36,36,37,36,36,36,17,17,29,17,28,29,29,29,29,29,29,29,29,29,17,36,36,36,16,22,23,16,16,22,23,16,39,39,39,17,22,22,23,33,23,23,23,32,32,33,33,23,23,23,17,17,38,38,38,39,38,39,39
30,31,30,31,31,31,30,36,17,17,17,28,29,29,29,17,28,29,29,29,29,17,36,30,30,16,22,23,16,16,22,23,22,39,33,32,17,22,23,33,32,33,32,32,32,32,32,23,23,23,17,17,39,33,33,33,33,33,32,32
31,31,31,31,31,31,30,31,37,17,17,17,17,28,29,17,17,17,17,17,17,17,36,31,31,16,22,23,16,16,22,23,23,38,32,32,17,22,23,33,33,33,33,32,33,32,23,23,23,17,17,39,32,32,33,33,33,32,33,32
31,31,30,31,31,31,31,31,31,37,17,17,28,28,29,28,28,28,28,28,28,17,37,31,30,16,22,23,16,16,22,23,16,39,32,32,17,22,23,32,32,32,32,33,32,33,23,23,17,17,39,33,32,33,32,32,33,32,32,33
30,31,31,31,30,31,30,30,31,31,37,17,28,29,29,29,29,29,29,29,29,17,36,30,30,16,22,23,22,22,22,23,16,38,33,33,17,22,23,23,33,32,33,33,33,23,23,23,17,39,32,32,32,32,33,33,33,32,33,33
31,31,31,31,31,31,31,31,31,31,30,17,28,29,29,29,29,29,29,29,29,17,37,31,31,16,22,23,23,23,23,23,16,38,32,32,17,22,23,23,23,32,32,33,23,23,23,23,17,39,32,33,33,32,32,32,33,33,32,32
30,31,31,30,31,31,31,30,30,31,30,17,28,29,17,17,17,17,28,29,29,17,37,30,31,16,16,16,22,23,16,16,16,38,33,32,17,22,23,23,23,23,23,23,23,23,23,23,17,39,32,32,33,32,33,33,32,33,32,32
31,31,31,30,31,31,30,31,31,31,30,17,28,29,17,28,28,28,28,29,29,17,37,31,30,12,22,22,22,23,22,22,12,38,33,32,17,17,22,23,23,23,23,23,23,23,23,23,17,38,33,33,33,33,32,33,32,33,33,33
30,31,31,31,31,31,31,31,31,30,31,17,28,29,17,28,29,29,29,29,29,17,36,30,31,12,22,23,23,23,23,23,12,12,39,33,38,17,17,17,17,17,17,17,17,17,17,17,17,38,32,33,32,33,33,32,33,32,32,32
30,30,31,30,30,30,31,31,31,31,30,17,28,29,17,28,29,29,29,29,17,17,36,31,30,12,22,23,23,23,23,23,22,12,12,39,33,39,38,38,38,39,39,39,39,39,39,39,38,39,33,33,32,33,33,33,32,32,33,32
30,30,31,31,31,31,31,31,30,31,31,17,17,17,17,28,29,29,17,17,17,37,36,30,30,12,22,23,23,23,23,23,23,22,12,12,39,32,32,33,32,32,33,33,33,33,32,32,32,32,33,32,33,32,32,32,33,32,33,32
30,31,31,31,30,30,31,31,31,30,30,36,37,37,37,21,21,21,37,36,36,37,30,31,30,12,22,23,23,23,23,23,23,23,22,12,12,38,32,33,33,33,33,33,32,32,32,32,33,33,33,32,33,33,33,33,33,33,32,32
30,31,30,31,30,31,31,30,31,31,30,31,31,30,31,21,21,21,30,31,30,31,30,31,30,12,22,23,23,23,23,23,23,23,23,22,12,12,12,12,12,12,12,12,12,12,12,12,12,12,38,33,33,33,33,33,33,33,32,32
30,31,31,30,31,31,30,30,30,31,31,31,30,30,30,21,21,21,31,30,30,30,30,31,30,12,22,23,23,23,23,23,23,23,23,23,12,22,22,22,22,22,22,22,22,22,22,22,12,12,12,39,33,32,32,33,33,33,32,33
30,31,30,31,30,31,31,31,13,13,13,13,13,13,13,20,21,21,13,13,13,13,37,31,31,12,22,23,23,23,23,23,23,23,23,23,12,22,23,23,23,23,23,23,23,23,23,23,12,12,12,12,38,32,32,32,33,32,33,32
13,13,13,13,13,13,13,13,13,26,26,26,26,26,26,26,27,27,26,26,26,13,36,30,31,12,22,23,23,23,23,23,23,23,23,23,12,22,23,23,23,23,23,23,23,23,23,23,12,12,12,12,12,12,12,12,12,12,12,12
13,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,13,37,31,31,12,22,23,23,23,23,23,23,23,23,23,12,22,23,23,23,23,23,23,23,23,23,23,12,22,22,22,12,22,22,22,22,22,22,12
13,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,13,37,31,30,12,22,23,23,23,23,23,23,23,23,23,12,22,23,23,23,23,23,23,23,23,23,23,12,22,23,23,12,22,23,23,12,22,23,12
13,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,13,37,30,30,12,22,23,23,23,23,23,23,23,23,23,12,22,23,23,23,23,23,23,23,23,23,23,12,22,23,23,12,22,23,23,12,22,23,12
13,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,13,36,30,31,12,22,23,23,23,23,23,23,23,23,23,12,22,23,23,23,23,23,23,23,23,23,23,12,12,22,12,12,12,22,12,12,12,12,12
13,7,7,7,7,7,7,26,7,7,7,7,7,7,7,13,26,27,27,27,27,13,37,30,30,12,22,23,23,23,23,23,23,23,23,23,12,22,23,23,23,23,23,23,23,23,23,23,12,22,22,22,22,22,22,12,22,22,22,12
13,26,26,26,26,26,26,26,26,26,26,26,26,26,26,13,26,27,27,27,27,13,37,30,30,12,22,23,23,23,12,12,12,22,23,12,12,12,12,22,23,12,12,22,23,12,12,12,12,22,23,23,23,23,23,22,22,23,23,12
13,26,27,27,27,27,27,27,27,27,27,27,27,27,27,13,26,27,27,27,27,20,21,21,21,20,22,23,23,23,12,22,22,22,23,22,22,22,22,22,23,12,22,22,23,22,22,22,12,22,23,23,23,23,23,12,22,23,23,12
13,26,27,27,27,27,27,27,27,27,27,27,27,27,27,13,26,27,27,27,27,21,21,21,21,21,23,23,23,23,22,22,23,23,23,23,23,23,23,23,23,12,22,23,23,23,23,23,12,22,23,23,23,23,23,12,12,12,12,12
13,26,27,27,27,27,27,27,27,27,27,27,27,27,27,13,26,27,27,27,27,13,36,36,37,12,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,12,22,23,23,23,23,23,12,22,23,23,23,23,23,12,22,22,22,12
13,26,27,27,27,27,27,27,27,27,27,27,27,27,27,13,26,27,27,27,27,13,36,31,30,12,22,23,23,23,12,22,23,23,23,23,23,23,23,23,23,12,22,23,23,23,23,23,12,22,23,23,23,23,23,22,22,23,23,12
13,26,27,27,27,13,1,26,27,1,13,27,27,27,27,13,13,26,27,13,13,13,37,30,30,12,22,23,23,23,12,22,23,23,23,23,23,23,23,23,23,12,22,23,23,23,23,23,12,22,23,23,23,23,23,12,22,23,23,12
13,26,27,27,27,13,26,26,27,26,13,27,27,27,27,13,26,26,27,26,26,13,36,30,31,12,22,23,23,23,12,12,12,12,12,12,12,12,12,12,12,12,12,12,22,23,12,12,12,22,23,23,23,23,23,12,12,12,12,12
13,26,27,27,27,13,26,27,27,27,13,27,27,27,27,13,26,27,27,27,27,13,36,30,30,12,22,23,23,23,12,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,12,22,23,23,23,23,23,12,22,22,22,12
13,26,27,27,27,13,26,27,27,27,13,27,27,27,27,13,26,27,27,27,27,13,36,31,30,12,22,23,23,23,12,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,12,22,23,23,23,23,23,22,22,23,23,12
13,13,13,13,13,13,26,27,27,27,13,13,13,13,13,13,26,27,27,27,27,13,37,30,30,12,22,23,23,23,12,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,12,22,23,23,23,23,23,12,22,23,23,12
13,24,24,24,24,13,26,27,27,27,13,26,26,26,26,26,26,27,27,27,27,13,37,31,30,12,22,23,23,23,12,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,12,22,23,23,23,23,23,12,12,12,12,12
13,24,25,25,25,24,26,27,27,27,13,26,27,27,27,27,27,27,27,27,27,13,37,31,31,12,12,22,23,12,12,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,12,22,23,23,23,23,23,12,22,22,22,12
13,24,25,25,25,25,26,27,27,27,26,26,27,27,27,27,27,27,27,27,27,13,37,30,30,12,22,22,23,23,12,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,12,22,23,23,23,23,23,22,22,23,23,12
13,24,25,25,25,13,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,13,36,31,31,12,22,23,23,23,12,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,23,23,23,23,23,12,22,23,23,12
13,24,25,25,25,13,26,27,27,27,13,26,27,27,27,27,27,27,27,27,27,13,36,31,30,12,22,23,23,23,12,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,12,12,12,22,12
13,24,31,30,25,13,26,27,27,27,13,26,27,27,27,27,27,27,27,27,27,13,37,31,30,12,22,23,23,23,12,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,12,22,23,23,23,23,23,12,22,22,22,12
13,24,30,31,25,13,26,27,27,27,13,26,27,27,27,27,27,27,27,27,27,13,37,30,31,12,22,23,23,23,12,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,12,22,23,23,23,23,23,12,22,23,23,12
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,37,31,31,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
